id,postcode,name,density,x,y
58155,58400,La Marche,51,3.04,47.15
58156,58210,Marcy,12,3.40,47.32
58157,58140,Marigny-l'Église,8,3.94,47.35
58158,58240,Mars-sur-Allier,14,3.09,46.86
58159,58800,Marigny-sur-Yonne,19,3.64,47.29
58160,58180,Marzy,149,3.09,46.98
58161,58290,Maux,6,3.77,47.04
58162,58410,Menestreau,6,3.26,47.41
58163,58210,Menou,11,3.28,47.37
58164,58400,Mesves-sur-Loire,37,3.00,47.23
58165,58190,Metz-le-Comte,12,3.64,47.39
58166,58140,Mhère,10,3.86,47.19
58167,58420,Michaugues,13,3.52,47.27
58168,58170,Millay,12,3.99,46.83
58169,58190,Moissy-Moulinot,9,3.71,47.33
58170,58190,Monceaux-le-Comte,42,3.67,47.33
58171,58110,Montapas,12,3.58,47.08
58172,58250,Montambert,5,3.68,46.77
58173,58250,Montaron,5,3.75,46.88
58174,58700,Montenoison,7,3.42,47.22
58175,58110,Mont-et-Marré,10,3.65,47.09
58176,58130,Montigny-aux-Amognes,22,3.28,47.03
58177,58120,Montigny-en-Morvan,16,3.86,47.14
58178,58340,Montigny-sur-Canne,5,3.66,46.94
58179,58800,Montreuillon,8,3.79,47.17
58180,58230,Montsauche-les-Settons,12,4.03,47.21
58181,58420,Moraches,8,3.54,47.28
58182,58290,Moulins-Engilbert,38,3.81,46.97
58183,58800,Mouron-sur-Yonne,9,3.74,47.20
58184,58700,Moussy,10,3.46,47.20
58185,58230,Moux-en-Morvan,14,4.13,47.17
58186,58700,Murlin,6,3.17,47.20
58187,58440,Myennes,76,2.94,47.45
58188,58350,Nannay,8,3.16,47.26
58189,58400,Narcy,19,3.11,47.23
58190,58190,Neuffontaines,8,3.74,47.35
58191,58420,Neuilly,9,3.52,47.24
58192,58300,Neuville-lès-Decize,10,3.30,46.78
58193,58450,Neuvy-sur-Loire,70,2.89,47.53
58194,58000,Nevers,2038,3.16,46.99
58195,58250,La Nocle-Maulaix,9,3.76,46.76
58196,58700,Nolay,9,3.33,47.12
58197,58190,Nuars,9,3.71,47.39
58198,58500,Oisy,20,3.45,47.47
58199,58370,Onlay,8,3.90,46.97
58200,58500,Ouagne,14,3.50,47.40
58201,58210,Oudan,7,3.33,47.34
58202,58110,Ougny,3,3.71,47.08
58203,58700,Oulon,6,3.40,47.20
58204,58130,Ourouër,16,3.30,47.06
58205,58230,Ouroux-en-Morvan,11,3.95,47.19
58206,58210,Parigny-la-Rose,4,3.45,47.33
58207,58320,Parigny-les-Vaux,32,3.15,47.10
58208,58800,Pazy,15,3.63,47.23
58209,58220,Perroy,8,3.16,47.41
58210,58230,Planchez,8,4.03,47.14
58211,58170,Poil,6,4.06,46.87
58212,58130,Poiseux,11,3.24,47.12
58213,58200,Pougny,26,3.02,47.39
58214,58320,Pougues-les-Eaux,189,3.10,47.08
58215,58150,Pouilly-sur-Loire,83,2.98,47.28
58216,58140,Pouques-Lormes,12,3.78,47.32
58217,58500,Pousseaux,21,3.54,47.50
58218,58700,Prémery,43,3.32,47.17
58219,58360,Préporché,7,3.86,46.94
58220,58400,Raveau,20,3.12,47.18
58221,58250,Rémilly,4,3.79,46.83
58222,58500,Rix,45,3.50,47.43
58223,58110,Rouy,17,3.54,47.04
58224,58190,Ruages,11,3.68,47.31
58225,58470,Saincaize-Meauce,19,3.09,46.91
58226,58230,Saint-Agnan,6,4.09,47.32
58227,58310,Saint-Amand-en-Puisaye,31,3.08,47.55
58228,58150,Saint-Andelain,26,2.98,47.31
58229,58140,Saint-André-en-Morvan,13,3.86,47.40
58230,58190,Saint-Aubin-des-Chaumes,8,3.76,47.39
58231,58130,Saint-Aubin-les-Forges,17,3.19,47.14
58232,58270,Saint-Benin-d'Azy,37,3.40,47.00
58233,58330,Saint-Benin-des-Bois,9,3.41,47.12
58234,58700,Saint-Bonnot,8,3.31,47.25
58235,58230,Saint-Brisson,9,4.10,47.27
58236,58220,Sainte-Colombe-des-Bois,4,3.15,47.32
58237,58190,Saint-Didier,9,3.62,47.35
58238,58000,Saint-Éloi,130,3.22,46.99
58239,58270,Saint-Firmin,16,3.39,47.04
58240,58330,Saint-Franchy,4,3.45,47.15
58241,58300,Saint-Germain-Chassenay,14,3.40,46.78
58242,58210,Saint-Germain-des-Bois,9,3.52,47.37
58243,58340,Saint-Gratien-Savigny,6,3.66,46.90
58244,58120,Saint-Hilaire-en-Morvan,10,3.89,47.07
58245,58300,Saint-Hilaire-Fontaine,8,3.64,46.77
58246,58360,Saint-Honoré-les-Bains,33,3.85,46.90
58247,58270,Saint-Jean-aux-Amognes,28,3.34,47.01
58248,58150,Saint-Laurent-l'Abbaye,166,2.99,47.34
58249,58120,Saint-Léger-de-Fougeret,10,3.91,47.01
58250,58300,Saint-Léger-des-Vignes,218,3.45,46.85
58251,58200,Saint-Loup,28,3.01,47.45
58252,58350,Saint-Malo-en-Donziois,9,3.28,47.31
58253,58330,Sainte-Marie,6,3.45,47.11
58254,58130,Saint-Martin-d'Heuille,45,3.23,47.05
58255,58140,Saint-Martin-du-Puy,9,3.88,47.33
58256,58150,Saint-Martin-sur-Nohain,16,2.99,47.36
58257,58330,Saint-Maurice,5,3.57,47.11
58258,58160,Saint-Ouen-sur-Loire,23,3.32,46.90
58259,58300,Saint-Parize-en-Viry,12,3.37,46.75
58260,58490,Saint-Parize-le-Châtel,26,3.18,46.85
58261,58200,Saint-Père,68,2.98,47.40
58262,58110,Saint-Péreuse,17,3.81,47.06
58263,58210,Saint-Pierre-du-Mont,12,3.45,47.40
58264,58240,Saint-Pierre-le-Moûtier,43,3.14,46.79
58265,58150,Saint-Quentin-sur-Nohain,7,3.02,47.32
58266,58420,Saint-Révérien,10,3.51,47.20
58267,58330,Saint-Saulge,30,3.52,47.10
58268,58250,Saint-Seine,13,3.82,46.72
58269,58270,Saint-Sulpice,17,3.36,47.06
58270,58310,Saint-Vérain,14,3.03,47.49
58271,58190,Saizy,15,3.70,47.36
58272,58800,Sardy-lès-Épiry,9,3.69,47.20
58273,58160,Sauvigny-les-Bois,52,3.27,46.98
58274,58170,Savigny-Poil-Fol,8,3.83,46.78
58275,58330,Saxi-Bourdon,17,3.49,47.06
58276,58360,Sémelay,8,3.86,46.86
58277,58290,Sermages,9,3.84,47.01
58278,58000,Sermoise-sur-Loire,64,3.18,46.95
58279,58700,Sichamps,31,3.28,47.16
58280,58300,Sougy-sur-Loire,19,3.41,46.86
58281,58150,Suilly-la-Tour,17,3.07,47.33
58282,58500,Surgy,26,3.51,47.51
58283,58420,Taconnay,10,3.49,47.31
58284,58190,Talon,7,3.56,47.33
58285,58110,Tamnay-en-Bazois,17,3.72,47.05
58286,58190,Tannay,39,3.58,47.36
58287,58170,Tazilly,9,3.91,46.76
58288,58190,Teigny,14,3.67,47.39
58289,58250,Ternant,11,3.85,46.75
58290,58250,Thaix,3,3.71,46.85
58291,58260,Thianges,14,3.49,46.91
58292,58110,Tintury,8,3.59,47.00
58293,58300,Toury-Lurcy,17,3.42,46.74
58294,58240,Toury-sur-Jour,5,3.26,46.73
58295,58150,Tracy-sur-Loire,42,2.91,47.33
58296,58240,Tresnay,10,3.19,46.70
58297,58260,Trois-Vèvres,31,3.42,46.91
58298,58400,Tronsanges,44,3.05,47.12
58299,58460,Trucy-l'Orgueilleux,17,3.40,47.45
58300,58130,Urzy,78,3.20,47.06
58301,58290,Vandenesse,10,3.78,46.91
58302,58400,Varennes-lès-Narcy,51,3.07,47.21
58303,58640,Varennes-Vauzelles,280,3.14,47.04
58304,58210,Varzy,31,3.39,47.36
58305,58140,Vauclaix,9,3.82,47.23
58306,58300,Verneuil,12,3.58,46.86
58307,58150,Vielmanay,9,3.11,47.28
58308,58190,Vignol,8,3.66,47.36
58309,58370,Villapourçon,9,3.96,46.94
58310,58210,Villiers-le-Sec,38,3.44,47.38
58311,58270,Ville-Langy,11,3.50,46.94
58312,58500,Villiers-sur-Yonne,19,3.55,47.41
58313,58420,Vitry-Laché,5,3.57,47.19
59-04,,Armentières,54,,
59-05,,Aulnoye-Aymeries,62,,
59-07,,Avesnes-sur-Helpe,34,,
59-08,,Bailleul,70,,
59-09,,Cambrai,50,,
59-10,,Cateau-Cambrésis,48,,
59-11,,Caudry,60,,
59-17,,Dunkerque-2,47,,
59-19,,Fourmies,37,,
59-20,,Grande-Synthe,43,,
59-21,,Hazebrouck,71,,
59-30,,Maubeuge,70,,
59-41,,Wormhout,58,,
59001,59268,Abancourt,78,3.21,50.24
59002,59215,Abscon,588,3.30,50.33
59003,59149,Aibes,41,4.10,50.23
59004,59310,Aix,172,3.31,50.50
59005,59251,Allennes-les-Marais,605,2.95,50.54
59006,59144,Amfroipret,153,3.74,50.28
59007,59194,Anhiers,555,3.16,50.40
59008,59580,Aniche,1619,3.26,50.33
59009,59650,Villeneuve-d'Ascq,2269,3.15,50.63
59010,59400,Anneux,47,3.13,50.16
59011,59112,Annoeullin,1147,2.93,50.53
59012,59186,Anor,150,4.12,50.00
59013,59152,Anstaing,582,3.19,50.60
59014,59410,Anzin,3683,3.51,50.38
59015,59151,Arleux,269,3.11,50.28
59016,59380,Armbouts-Cappel,240,2.35,50.98
59017,59280,Armentières,4139,2.88,50.69
59018,59285,Arnèke,120,2.42,50.84
59019,59269,Artres,156,3.54,50.30
59021,59600,Assevent,983,4.02,50.29
59022,59551,Attiches,340,3.06,50.51
59023,59265,Aubencheul-au-Bac,148,3.16,50.25
59024,59165,Auberchicourt,625,3.23,50.33
59025,59249,Aubers,152,2.82,50.60
59026,59265,Aubigny-au-Bac,236,3.17,50.27
59027,59494,Aubry-du-Hainaut,337,3.45,50.38
59028,59950,Auby,1042,3.06,50.41
59029,59310,Auchy-lez-Orchies,193,3.20,50.48
59031,59570,Audignies,84,3.82,50.28
59032,59300,Aulnoy-lez-Valenciennes,1215,3.54,50.33
59033,59620,Aulnoye-Aymeries,1011,3.83,50.21
59034,59710,Avelin,188,3.09,50.54
59035,59440,Avesnelles,196,3.95,50.11
59036,59440,Avesnes-sur-Helpe,2119,3.93,50.12
59037,59129,Avesnes-les-Aubert,399,3.38,50.19
59038,59296,Avesnes-le-Sec,135,3.37,50.25
59039,59400,Awoingt,136,3.29,50.15
59041,59138,Bachant,255,3.88,50.21
59042,59830,Bachy,248,3.27,50.54
59043,59270,Bailleul,335,2.74,50.73
59044,59780,Baisieux,527,3.24,50.61
59045,59132,Baives,20,4.20,50.07
59046,59470,Bambecque,63,2.56,50.91
59047,59266,Banteux,54,3.19,50.07
59048,59554,Bantigny,152,3.24,50.23
59049,59266,Bantouzelle,55,3.22,50.06
59050,59440,Bas-Lieu,44,3.95,50.14
59051,59480,La Bassée,1812,2.81,50.54
59052,59221,Bauvin,1374,2.89,50.52
59053,59570,Bavay,339,3.80,50.29
59054,59670,Bavinchove,112,2.44,50.77
59055,59360,Bazuel,46,3.60,50.08
59056,59134,Beaucamps-Ligny,174,2.91,50.61
59057,59530,Beaudignies,71,3.59,50.23
59058,59330,Beaufort,76,3.97,50.22
59059,59540,Beaumont-en-Cambrésis,142,3.45,50.13
59060,59730,Beaurain,219,3.55,50.18
59061,59550,Beaurepaire-sur-Sambre,33,3.80,50.06
59062,59740,Beaurieux,22,4.14,50.18
59063,59157,Beauvois-en-Cambrésis,612,3.38,50.14
59064,59135,Bellaing,344,3.43,50.37
59065,59570,Bellignies,169,3.76,50.32
59066,59740,Bérelles,29,4.10,50.21
59067,59380,Bergues,2962,2.43,50.97
59068,59145,Berlaimont,240,3.79,50.21
59069,59213,Bermerain,100,3.54,50.26
59070,59570,Bermeries,74,3.75,50.29
59071,59235,Bersée,205,3.15,50.48
59072,59600,Bersillies,89,4.00,50.32
59073,59270,Berthen,98,2.69,50.78
59074,59980,Bertry,264,3.44,50.08
59075,59540,Béthencourt,148,3.42,50.14
59076,59600,Bettignies,59,3.97,50.33
59077,59570,Bettrechies,75,3.74,50.32
59078,59216,Beugnies,72,4.00,50.16
59079,59192,Beuvrages,2232,3.51,50.39
59080,59310,Beuvry-la-Forêt,220,3.28,50.45
59081,59217,Bévillers,113,3.39,50.16
59082,59380,Bierne,154,2.40,50.97
59083,59380,Bissezeele,64,2.41,50.91
59084,59173,Blaringhem,111,2.41,50.69
59085,59268,Blécourt,96,3.21,50.22
59086,59299,Boeschepe,161,2.70,50.80
59087,59189,Boëseghem,101,2.44,50.67
59088,59280,Bois-Grenier,209,2.87,50.65
59089,59470,Bollezeele,81,2.34,50.87
59090,59910,Bondues,753,3.10,50.71
59091,59190,Borre,99,2.58,50.73
59092,59111,Bouchain,322,3.31,50.28
59093,59440,Boulogne-sur-Helpe,37,3.89,50.08
59094,59630,Bourbourg,182,2.20,50.94
59096,59830,Bourghelles,247,3.25,50.56
59097,59400,Boursies,46,3.04,50.14
59098,59166,Bousbecque,731,3.07,50.76
59099,59222,Bousies,173,3.62,50.15
59100,59178,Bousignies,96,3.36,50.43
59101,59149,Bousignies-sur-Roc,36,4.19,50.26
59102,59217,Boussières-en-Cambrésis,88,3.37,50.16
59103,59330,Boussières-sur-Sambre,161,3.88,50.24
59104,59168,Boussois,512,4.05,50.30
59105,59870,Bouvignies,177,3.24,50.43
59106,59830,Bouvines,259,3.19,50.58
59107,59123,Bray-Dunes,538,2.53,51.07
59108,59730,Briastre,109,3.49,50.16
59109,59178,Brillon,257,3.34,50.43
59110,59630,Brouckerque,107,2.29,50.95
59111,59470,Broxeele,81,2.32,50.83
59112,59860,Bruay-sur-l'Escaut,1787,3.54,50.40
59113,59490,Bruille-lez-Marchiennes,306,3.24,50.36
59114,59199,Bruille-Saint-Amand,209,3.51,50.47
59115,59151,Brunémont,356,3.14,50.27
59116,59144,Bry,139,3.68,50.32
59117,59151,Bugnicourt,148,3.15,50.29
59118,59137,Busigny,155,3.47,50.04
59119,59285,Buysscheure,86,2.34,50.81
59120,59190,Caëstre,187,2.61,50.76
59121,59161,Cagnoncles,92,3.32,50.19
59122,59400,Cambrai,1807,3.24,50.17
59123,59133,Camphin-en-Carembault,217,2.99,50.51
59124,59780,Camphin-en-Pévèle,334,3.26,50.59
59125,59267,Cantaing-sur-Escaut,63,3.16,50.15
59126,59169,Cantin,161,3.12,50.31
59127,59213,Capelle,32,3.56,50.24
59128,59160,Capinghem,898,2.96,50.65
59129,59242,Cappelle-en-Pévèle,280,3.17,50.50
59130,59630,Cappelle-Brouck,65,2.22,50.89
59131,59180,Cappelle-la-Grande,1469,2.37,51.00
59132,59217,Carnières,132,3.35,50.17
59133,59112,Carnin,412,2.96,50.52
59134,59244,Cartignies,47,3.84,50.08
59135,59670,Cassel,181,2.49,50.80
59136,59360,Le Cateau-Cambrésis,259,3.54,50.09
59137,59360,Catillon-sur-Sambre,62,3.64,50.07
59138,59217,Cattenières,125,3.34,50.13
59139,59540,Caudry,1127,3.42,50.12
59140,59191,Caullery,176,3.37,50.08
59141,59400,Cauroir,106,3.30,50.17
59142,59680,Cerfontaine,152,4.02,50.26
59143,59930,La Chapelle-d'Armentières,811,2.90,50.67
59144,59230,Château-l'Abbaye,199,3.47,50.49
59145,59147,Chemy,204,3.00,50.53
59146,59152,Chéreng,715,3.21,50.61
59147,59740,Choisies,26,4.05,50.21
59148,59740,Clairfayts,49,4.12,50.16
59149,59225,Clary,114,3.40,50.07
59150,59830,Cobrieux,186,3.24,50.54
59151,59680,Colleret,89,4.08,50.26
59152,59560,Comines,798,3.02,50.75
59153,59163,Condé-sur-l'Escaut,532,3.61,50.47
59154,59380,Coudekerque-Village,99,2.42,50.99
59155,59210,Coudekerque-Branche,2415,2.39,51.02
59156,59552,Courchelettes,1620,3.06,50.34
59157,59149,Cousolre,112,4.15,50.24
59158,59310,Coutiches,175,3.19,50.45
59159,59279,Craywick,90,2.22,50.97
59160,59154,Crespin,452,3.65,50.42
59161,59258,Crèvecoeur-sur-l'Escaut,35,3.27,50.07
59162,59380,Crochte,89,2.40,50.92
59163,59170,Croix,4654,3.16,50.67
59164,59222,Croix-Caluyau,63,3.59,50.15
59165,59553,Cuincy,935,3.03,50.37
59166,59990,Curgies,181,3.61,50.33
59167,59268,Cuvillers,69,3.24,50.22
59168,59830,Cysoing,349,3.21,50.56
59169,59680,Damousies,48,4.01,50.22
59170,59187,Dechy,562,3.13,50.35
59171,59127,Dehéries,23,3.34,50.05
59172,59220,Denain,1760,3.39,50.33
59173,59890,Deûlémont,169,2.97,50.73
59174,59740,Dimechaux,74,4.05,50.20
59175,59216,Dimont,43,4.02,50.18
59176,59400,Doignies,43,3.01,50.13
59177,59440,Dompierre-sur-Helpe,68,3.86,50.14
59178,59500,Douai,2472,3.09,50.38
59179,59282,Douchy-les-Mines,1167,3.39,50.30
59180,59940,Le Doulieu,120,2.70,50.68
59181,59440,Dourlers,65,3.95,50.17
59182,59630,Drincham,75,2.32,50.91
59183,59640,Dunkerque,2073,2.36,51.03
59184,59173,Ebblinghem,71,2.42,50.73
59185,59176,Écaillon,494,3.22,50.35
59186,59740,Eccles,27,4.10,50.20
59187,59330,Éclaibes,58,3.94,50.20
59188,59620,Écuélin,37,3.90,50.19
59189,59114,Eecke,115,2.60,50.78
59190,59600,Élesmes,152,4.01,50.30
59191,59127,Élincourt,75,3.37,50.05
59192,59580,Émerchicourt,168,3.26,50.31
59193,59320,Emmerin,654,3.01,50.59
59194,59530,Englefontaine,279,3.64,50.19
59195,59320,Englos,416,2.96,50.63
59196,59320,Ennetières-en-Weppes,121,2.93,50.64
59197,59710,Ennevelin,215,3.13,50.54
59198,59132,Eppe-Sauvage,16,4.17,50.12
59199,59169,Erchin,143,3.17,50.32
59200,59470,Eringhem,41,2.31,50.89
59201,59320,Erquinghem-le-Sec,308,2.93,50.61
59202,59193,Erquinghem-Lys,526,2.84,50.67
59203,59171,Erre,250,3.32,50.37
59204,59213,Escarmain,68,3.55,50.22
59205,59124,Escaudain,914,3.34,50.33
59206,59161,Escaudoeuvres,506,3.27,50.19
59207,59278,Escautpont,724,3.55,50.42
59208,59320,Escobecques,163,2.93,50.62
59209,59127,Esnes,46,3.31,50.09
59210,59470,Esquelbecq,166,2.43,50.89
59211,59553,Esquerchin,170,3.01,50.39
59212,59940,Estaires,463,2.72,50.65
59213,59400,Estourmel,82,3.32,50.15
59214,59151,Estrées,174,3.08,50.30
59215,59990,Estreux,185,3.60,50.35
59216,59161,Eswars,123,3.27,50.22
59217,59144,Eth,115,3.67,50.32
59218,59219,Étroeungt,56,3.94,50.06
59219,59295,Estrun,246,3.29,50.24
59220,59155,Faches-Thumesnil,3783,3.07,50.59
59221,59300,Famars,523,3.52,50.31
59222,59310,Faumont,222,3.14,50.45
59223,59550,Le Favril,42,3.72,50.09
59224,59247,Féchain,360,3.21,50.27
59225,59750,Feignies,381,3.91,50.29
59226,59740,Felleries,80,4.05,50.14
59227,59179,Fenain,923,3.30,50.37
59228,59169,Férin,269,3.08,50.33
59229,59610,Féron,43,4.02,50.05
59230,59680,Ferrière-la-Grande,536,3.99,50.25
59231,59680,Ferrière-la-Petite,196,4.03,50.24
59232,59570,La Flamengrie,195,3.72,50.31
59233,59440,Flaumont-Waudrechies,68,3.97,50.13
59234,59128,Flers-en-Escrebieux,811,3.05,50.40
59236,59267,Flesquières,43,3.12,50.12
59237,59270,Flêtre,109,2.64,50.76
59238,59158,Flines-lès-Mortagne,114,3.49,50.51
59239,59148,Flines-lez-Raches,286,3.18,50.42
59240,59440,Floursies,30,3.97,50.19
59241,59219,Floyon,29,3.88,50.04
59242,59550,Fontaine-au-Bois,89,3.64,50.14
59243,59157,Fontaine-au-Pire,157,3.37,50.13
59244,59400,Fontaine-Notre-Dame,167,3.17,50.17
59246,59222,Forest-en-Cambrésis,61,3.57,50.14
59247,59510,Forest-sur-Marque,1390,3.19,50.63
59249,59610,Fourmies,551,4.06,50.01
59250,59134,Fournes-en-Weppes,259,2.89,50.59
59251,59530,Frasnoy,61,3.66,50.27
59252,59236,Frelinghien,216,2.95,50.70
59253,59970,Fresnes-sur-Escaut,649,3.58,50.43
59254,59234,Fressain,137,3.19,50.28
59255,59268,Fressies,121,3.19,50.25
59256,59273,Fretin,254,3.13,50.57
59257,59249,Fromelles,101,2.85,50.61
59258,59242,Genech,350,3.22,50.53
59259,59530,Ghissignies,112,3.62,50.23
59260,59254,Ghyvelde,195,2.51,51.05
59261,59132,Glageon,155,4.06,50.05
59262,59270,Godewaersvelde,170,2.64,50.79
59263,59169,Goeulzin,215,3.10,50.32
59264,59600,Gognies-Chaussée,99,3.94,50.33
59265,59144,Gommegnies,145,3.71,50.27
59266,59147,Gondecourt,477,2.98,50.55
59267,59231,Gonnelieu,69,3.16,50.06
59268,59253,La Gorgue,394,2.74,50.63
59269,59231,Gouzeaucourt,125,3.12,50.06
59270,59244,Grand-Fayt,59,3.80,50.11
59271,59760,Grande-Synthe,987,2.29,51.02
59272,59153,Grand-Fort-Philippe,1700,2.10,51.00
59273,59820,Gravelines,511,2.14,51.00
59274,59360,La Groise,52,3.68,50.08
59275,59152,Gruson,366,3.22,50.59
59276,59287,Guesnain,1159,3.15,50.35
59277,59570,Gussignies,103,3.75,50.34
59278,59320,Hallennes-lez-Haubourdin,914,2.95,50.61
59279,59250,Halluin,1654,3.13,50.77
59280,59151,Hamel,218,3.07,50.28
59281,59496,Hantay,549,2.87,50.54
59282,59670,Hardifort,61,2.48,50.82
59283,59138,Hargnies,115,3.84,50.26
59284,59178,Hasnon,301,3.39,50.41
59285,59198,Haspres,229,3.41,50.26
59286,59320,Haubourdin,2730,2.99,50.60
59287,59191,Haucourt-en-Cambrésis,60,3.34,50.11
59288,59121,Haulchin,454,3.42,50.31
59289,59294,Haussy,95,3.48,50.22
59290,59440,Haut-Lieu,44,3.91,50.10
59291,59330,Hautmont,1150,3.92,50.25
59292,59255,Haveluy,657,3.40,50.35
59293,59660,Haverskerque,164,2.55,50.64
59294,59268,Haynecourt,90,3.16,50.21
59295,59190,Hazebrouck,835,2.54,50.73
59296,59530,Hecq,261,3.65,50.18
59297,59171,Hélesmes,265,3.36,50.37
59299,59510,Hem,1904,3.19,50.66
59300,59247,Hem-Lenglet,117,3.23,50.25
59301,59199,Hergnies,403,3.53,50.48
59302,59195,Hérin,879,3.45,50.36
59303,59134,Herlies,313,2.85,50.58
59304,59147,Herrin,184,2.96,50.55
59305,59470,Herzeele,91,2.53,50.88
59306,59740,Hestrud,49,4.14,50.20
59307,59143,Holque,240,2.20,50.86
59308,59190,Hondeghem,76,2.52,50.76
59309,59122,Hondschoote,172,2.59,50.97
59310,59570,Hon-Hergies,75,3.82,50.34
59311,59980,Honnechy,82,3.48,50.07
59312,59266,Honnecourt-sur-Escaut,49,3.20,50.03
59313,59111,Hordain,258,3.33,50.26
59314,59171,Hornaing,399,3.34,50.37
59315,59570,Houdain-lez-Bavay,75,3.79,50.33
59316,59263,Houplin-Ancoisne,535,2.99,50.57
59317,59116,Houplines,688,2.93,50.68
59318,59470,Houtkerque,76,2.58,50.88
59319,59492,Hoymille,583,2.46,50.97
59320,59480,Illies,178,2.83,50.56
59321,59540,Inchy,186,3.47,50.12
59322,59141,Iwuy,253,3.34,50.23
59323,59144,Jenlain,185,3.63,50.31
59324,59460,Jeumont,959,4.10,50.29
59325,59530,Jolimetz,222,3.68,50.23
59326,59122,Killem,83,2.56,50.96
59327,59167,Lallaing,1069,3.17,50.39
59328,59130,Lambersart,4616,3.03,50.65
59329,59552,Lambres-lez-Douai,574,3.05,50.35
59330,59310,Landas,200,3.29,50.47
59331,59550,Landrecies,162,3.69,50.12
59332,59390,Lannoy,9894,3.21,50.67
59333,59219,Larouillies,49,3.93,50.04
59334,59553,Lauwin-Planque,486,3.03,50.39
59335,59226,Lecelles,165,3.40,50.47
59336,59259,Lécluse,278,3.03,50.28
59337,59143,Lederzeele,68,2.29,50.81
59338,59470,Ledringhem,97,2.45,50.86
59339,59115,Leers,1741,3.24,50.68
59340,59495,Leffrinckoucke,606,2.45,51.05
59341,59258,Lesdain,50,3.28,50.09
59342,59740,Lez-Fontaine,51,4.06,50.17
59343,59810,Lesquin,795,3.11,50.59
59344,59620,Leval,413,3.83,50.18
59345,59287,Lewarde,678,3.17,50.34
59346,59260,Lezennes,1465,3.12,50.61
59347,59740,Liessies,31,4.08,50.10
59348,59111,Lieu-Saint-Amand,261,3.35,50.27
59349,59191,Ligny-en-Cambrésis,212,3.38,50.10
59350,59800,Lille,6565,3.05,50.63
59351,59330,Limont-Fontaine,86,3.92,50.21
59352,59126,Linselles,692,3.07,50.74
59353,59530,Locquignol,4,3.73,50.20
59354,59182,Loffre,288,3.17,50.35
59356,59840,Lompret,742,3.00,50.66
59357,59570,La Longueville,121,3.87,50.30
59358,59630,Looberghe,60,2.28,50.91
59359,59279,Loon-Plage,176,2.22,51.01
59360,59120,Loos,3047,3.02,50.61
59361,59156,Lourches,1465,3.36,50.31
59363,59530,Louvignies-Quesnoy,113,3.64,50.22
59364,59830,Louvil,341,3.19,50.56
59365,59720,Louvroil,1125,3.95,50.26
59366,59173,Lynde,79,2.43,50.72
59367,59390,Lys-lez-Lannoy,4085,3.22,50.67
59368,59110,La Madeleine,7930,3.07,50.65
59369,59233,Maing,346,3.49,50.30
59370,59600,Mairieux,122,3.97,50.31
59371,59134,Le Maisnil,179,2.88,50.62
59372,59127,Malincourt,50,3.32,50.04
59374,59440,Marbaix,72,3.84,50.13
59375,59870,Marchiennes,219,3.26,50.41
59377,59159,Marcoing,122,3.17,50.11
59378,59700,Marcq-en-Baroeul,2821,3.10,50.68
59379,59252,Marcq-en-Ostrevent,106,3.23,50.29
59381,59990,Maresches,188,3.58,50.29
59382,59238,Maretz,132,3.42,50.05
59383,59770,Marly,1424,3.55,50.35
59384,59550,Maroilles,65,3.76,50.13
59385,59164,Marpent,560,4.08,50.29
59386,59520,Marquette-lez-Lille,2104,3.06,50.67
59387,59252,Marquette-en-Ostrevant,235,3.27,50.29
59388,59274,Marquillies,288,2.87,50.55
59389,59241,Masnières,242,3.20,50.10
59390,59176,Masny,587,3.20,50.34
59391,59172,Mastaing,146,3.30,50.31
59392,59600,Maubeuge,1644,3.96,50.28
59393,59158,Maulde,188,3.43,50.49
59394,59980,Maurois,197,3.46,50.07
59395,59360,Mazinghien,35,3.60,50.05
59396,59570,Mecquignies,142,3.80,50.27
59397,59470,Merckeghem,53,2.28,50.87
59398,59710,Mérignies,306,3.12,50.51
59399,59270,Merris,104,2.66,50.72
59400,59660,Merville,351,2.64,50.65
59401,59270,Méteren,117,2.68,50.75
59402,59143,Millam,64,2.25,50.86
59403,59178,Millonfosse,190,3.38,50.43
59404,59122,Les Moëres,47,2.55,51.02
59405,59400,Moeuvres,57,3.07,50.16
59406,59620,Monceau-Saint-Waast,87,3.86,50.17
59407,59224,Monchaux-sur-Écaillon,119,3.46,50.28
59408,59283,Moncheaux,291,3.09,50.46
59409,59234,Monchecourt,375,3.21,50.31
59410,59370,Mons-en-Baroeul,7386,3.11,50.64
59411,59246,Mons-en-Pévèle,173,3.10,50.48
59412,59360,Montay,61,3.53,50.12
59413,59225,Montigny-en-Cambrésis,99,3.41,50.09
59414,59182,Montigny-en-Ostrevent,887,3.18,50.37
59415,59227,Montrécourt,66,3.45,50.23
59416,59190,Morbecque,59,2.54,50.68
59418,59158,Mortagne-du-Nord,744,3.45,50.50
59419,59310,Mouchin,152,3.29,50.52
59420,59132,Moustier-en-Fagne,8,4.20,50.09
59421,59420,Mouvaux,3268,3.14,50.70
59422,59161,Naves,120,3.32,50.20
59423,59940,Neuf-Berquin,192,2.66,50.67
59424,59330,Neuf-Mesnil,1069,3.91,50.27
59425,59218,Neuville-en-Avesnois,93,3.58,50.20
59426,59960,Neuville-en-Ferrain,1663,3.16,50.75
59427,59239,La Neuville,168,3.05,50.50
59428,59554,Neuville-Saint-Rémy,1608,3.22,50.19
